LSOA21CD,Childcare accessibility,Childcare accessibility (driving only),Childcare accessibility (public transport only),Childcare accessibility - good or outstanding places (overall)
E01014733,0.337539628758124,0.388408216014874,0.183282785805008,0.16222846515911
E01014734,0.356236520642378,0.399314467308975,0.177431792430268,0.170110729369179
E01014735,0.352649977732533,0.394717617115029,0.148272939918703,0.171594170105624
E01014736,0.346299174325621,0.409886387657368,0.163480308907965,0.162679073613469
E01014737,0.2897739743847,0.294156599150008,0.228916792979222,0.16768089616566
E01014738,0.317064007690132,0.32397932067234,0.219166902423336,0.193850713231825
E01014739,0.14879029602461,0.151946291980614,0.101656433734182,0.0858747228258766
E01014740,0.444732528832208,0.448844786063705,0.272568331321147,0.261413249353247
E01014741,0.234726066737795,0.261686207668218,0.0775502531530073,0.207377297819393
E01014742,0.253145658973354,0.263878090640125,0.11869325731006,0.220852225309535
E01014744,0.143015194070644,0.149085707720165,0.0516925438171715,0.11928902070337
E01014745,0.216658039638366,0.23274467023537,0.0655730435593996,0.160643144989125
E01014746,0.193468287711435,0.203633811560034,0.102937987660769,0.1654064481084
E01014747,0.424841718311178,0.435499745778104,0.271509963403506,0.136238414366216
E01014748,0.498118680340602,0.534956479397569,0.0613411964439105,0.310374585428378
E01014749,0.362572166897138,0.375713911127961,0.0887110748108156,0.195831129646835
E01014750,0.331889409867986,0.3360890523368,0.306893687051507,0.219675364770281
E01014751,0.32511640661689,0.337422067468912,0.27207614022821,0.216349215760607
E01014752,0.298023655027553,0.302014119754554,0.254722825311302,0.19379902515567
E01014753,0.31603369380933,0.324172706924074,0.277607248839105,0.210096448898193
E01014754,0.314160786587633,0.323752627100737,0.245865591184667,0.211265623343922
E01014755,0.315319038104737,0.330809044320664,0.252332374030162,0.212666863056678
E01014756,0.323247367894919,0.340273111558308,0.219565520518377,0.222870270605261
E01014757,0.328054822300909,0.336253515457566,0.233396425484903,0.221211807900811
E01014758,0.250242772066604,0.259096341341098,0.139717845254464,0.169123748679144
E01014759,0.26171483399153,0.27100429003465,0.149722668244073,0.181372750990233
E01014760,0.302726936845479,0.308569836654001,0.271763544767496,0.20156454666801
E01014761,0.277358381253104,0.283010904988854,0.233874913048907,0.186243058077903
E01014762,0.288180383313907,0.295277822206436,0.223118857453995,0.193890194245322
E01014763,0.309663204895918,0.318120809532247,0.240314079914155,0.21242949952592
E01014764,0.424800564795281,0.408936816510507,0.480861482745287,0.32129889011685
E01014765,0.5659777986755,0.563940302576611,0.640031786751835,0.463319350081066
E01014766,0.330460450038055,0.347555250541037,0.11433829680572,0.184308302681025
E01014767,0.268339373231623,0.274219110258778,0.179317795777624,0.138483016516888
E01014770,0.14359439103892,0.153301740640432,0.0442820839237921,0.106000066158872
E01014771,0.123983305675936,0.136227933822413,0.037838242948001,0.101370100807302
E01014772,0.0718250777318841,0.0752672647496201,0.0436471614132449,0.0634944906976512
E01014773,0.130212794518289,0.131365251012001,0.0933498754940568,0.115439267929713
E01014774,0.139537481688173,0.153663937734398,0.050738204365828,0.121873110365498
E01014775,0.371332446282805,0.380475359022348,0.224709630265066,0.25184813031767
E01014776,0.340554977471744,0.344783889447902,0.237338010842978,0.228556988864067
E01014777,0.3555505972528,0.367953671218858,0.247292956555542,0.236333302954315
E01014778,0.342038510129623,0.347878732705812,0.262259330866427,0.226345512296851
E01014779,0.381454432060543,0.384893615587538,0.35906196203645,0.260184664406512
E01014780,0.369607379992405,0.383024797576134,0.300320028827451,0.256911223878526
E01014781,0.336952574546588,0.362625563602737,0.234341880338444,0.23629144207692
E01014782,0.331557543019282,0.345898283566527,0.216959894212258,0.234155824705298
E01014783,0.327605742828128,0.34478912479092,0.194637702503852,0.220816987140052
E01014784,0.339201923926625,0.356303306111929,0.244521885446495,0.231725881752779
E01014785,0.30321017500683,0.309618595528468,0.137382275148859,0.201910343030723
E01014786,0.215985287191781,0.223180040661176,0.186081995383817,0.100168857305767
E01014787,0.219263433069219,0.221724468652399,0.198528482008083,0.0928374075779502
E01014789,0.404574772538166,0.418864406189881,0.199691836694044,0.263930581425297
E01014790,0.447895191497624,0.461150851075544,0.288932609236809,0.285951354588447
E01014792,0.516546871159673,0.537583526663535,0.405138145475765,0.302196680570554
E01014793,0.249874543064413,0.261224884069983,0.0760221738437226,0.155844506414598
E01014794,0.250572143977848,0.263444307886489,0.10206567440478,0.169886875100285
E01014795,0.486001695537034,0.501618813428439,0.396842647813282,0.298210528404082
E01014796,0.450116215595553,0.465791722950205,0.347443738457146,0.261549133426812
E01014797,0.437533596457995,0.449981472071639,0.37237604256799,0.276232670859119
E01014798,0.338726762474512,0.347195439487708,0.156327540852647,0.216450156679971
E01014799,0.254607252368434,0.280970111609093,0.198996193643804,0.210180708446185
E01014800,0.243171246498716,0.265951832716987,0.219951187160306,0.199157037313828
E01014801,0.198173881850693,0.216948398049761,0.175981555877115,0.166298438369089
E01014802,0.200095700828672,0.226894418028926,0.15715900910865,0.172439971972116
E01014803,0.131719216479178,0.138749948662078,0.0798877006651729,0.123947774369449
E01014804,0.169903321305912,0.185183131505359,0.10240204174861,0.157215604159471
E01014805,0.123522255031324,0.130494447607943,0.0607339586993142,0.112778199443994
E01014806,0.188293397791828,0.215402603035809,0.128810834845185,0.169033448467306
E01014807,0.185827822112473,0.207899152670279,0.127762158971052,0.165920558992759
E01014808,0.195984620982173,0.204188519519646,0.116293684265088,0.177405118273335
E01014809,0.299336894080455,0.316218678682187,0.231823702405032,0.238270811616161
E01014811,0.258709996915173,0.297455297825813,0.16387982616142,0.207982004040233
E01014812,0.329010678676175,0.345023501380563,0.235768983981679,0.251498269592071
E01014813,0.294817794332168,0.314219872631252,0.188685919316893,0.23069205518437
E01014815,0.26859451236467,0.303920014607719,0.160538898813109,0.213126671681478
E01014816,0.30647016548717,0.322225740769316,0.207791018260496,0.241665561651034
E01014817,0.265168137179529,0.277483838977275,0.203981976769202,0.223943319508364
E01014818,0.198128095535578,0.204946806649319,0.107740246296808,0.159282530090486
E01014819,0.255410676017498,0.269083462338093,0.16159522689659,0.20746399723569
E01014820,0.285823051241295,0.298597674657473,0.240745273756493,0.23339399283991
E01014821,0.153607342826412,0.158430800294624,0.107615230952992,0.139915928839384
E01014822,0.176229553468637,0.178978006729808,0.121351182059966,0.158671766331091
E01014823,0.173307949895616,0.179462468081131,0.109397616741315,0.156903321356214
E01014824,0.222524069571923,0.231596820705831,0.155788308699987,0.194806173039296
E01014825,0.219964434641295,0.224778191008968,0.171217377103396,0.194551864472602
E01014826,0.196144978399681,0.199235816860018,0.157670420202398,0.176072210727682
E01014827,0.213490852894407,0.214857301398073,0.202060211707013,0.18696384870394
E01014828,0.147989255354314,0.174210974160014,0.0895714627402542,0.124014688347016
E01014829,0.206653858857067,0.247997520820677,0.111288979018348,0.169238490869621
E01014830,0.220566664425359,0.247849149125958,0.127011009109129,0.189940519210062
E01014831,0.166044107415588,0.224457690285375,0.106454489293732,0.144534421955734
E01014832,0.16969052503884,0.217555970928989,0.0933449363524732,0.142767688466352
E01014833,0.150167042219114,0.179392397449373,0.106372698892126,0.133197078000303
E01014834,0.122287072400668,0.140413055590687,0.067268859670444,0.109698092029524
E01014835,0.24439262320205,0.246110747075534,0.239567259281396,0.203168969610584
E01014836,0.262240363276933,0.274074143872247,0.21418186242332,0.217564889876749
E01014838,0.264612299657282,0.273250130759626,0.190633795455232,0.210905874667317
E01014839,0.238559178966181,0.247639821898302,0.161214737278367,0.189157994843803
E01014840,0.265868806098914,0.28039076613167,0.184416637404423,0.207155820039281
E01014841,0.123800050053335,0.145230961820506,0.0633141000966886,0.108143398738886
E01014842,0.130179015935665,0.155491533412874,0.0695686559720553,0.113272340977121
E01014843,0.193524484213758,0.214789274025653,0.0967383882239821,0.162849752463586
E01014844,0.178873885211468,0.204085624796322,0.1451128882224,0.151903315240192
E01014845,0.259768902519963,0.276277836465837,0.132270345573173,0.209084121178149
E01014846,0.259249976097604,0.276628382012903,0.159735652604416,0.212281479295462
E01014847,0.210892759662771,0.21995634879893,0.0383539931682073,0.127379275438943
E01014848,0.17296884269708,0.180678219314835,0.0188686336293292,0.0856352023249943
E01014849,0.439766306780206,0.453194871344376,0.188998937424975,0.249390441021242
E01014850,0.445179834166519,0.454212214101173,0.314321638318959,0.253296676960001
E01014851,0.444179732636427,0.45138102255775,0.392882879354022,0.262683062907031
E01014852,0.332991380363516,0.341549560714408,0.205848879797158,0.226674181300799
E01014853,0.555659220808857,0.595146581170382,0.0826190987199092,0.429517016240635
E01014854,0.461881399498518,0.475976630138708,0.198247307740106,0.350537352415054
E01014855,0.307460151480541,0.320876635961042,0.124383898505289,0.222906515111521
E01014856,0.266925301952061,0.291123220716279,0.0737214320102812,0.199739978215332
E01014857,0.289560597988326,0.313948218594514,0.10814371513542,0.217473410899416
E01014858,0.222537521705752,0.233201498316839,0.029443328078861,0.174031659673273
E01014859,0.274980428745878,0.298021436070601,0.112148372308574,0.209697149358946
E01014860,0.277027088623,0.306080999536766,0.0865583306579963,0.204124773036239
E01014861,0.198581498400982,0.213674769372619,0.0848976745732712,0.145942037729851
E01014862,0.292894062811667,0.301157416026618,0.122222927280362,0.193310503438303
E01014863,0.380842228140141,0.392780187627453,0.276699900543166,0.276647258544298
E01014864,0.332045091123288,0.337943784403482,0.247714324379505,0.241591155811632
E01014865,0.243869169126005,0.258847015293518,0.114054822883625,0.110095293077333
E01014866,0.303367147619912,0.315456632528568,0.130686876599015,0.161174111848353
E01014867,0.172475077523003,0.180479765358455,0.100935408749438,0.110531507801386
E01014869,0.28677832059822,0.299268651268241,0.121351453355552,0.151379223009228
E01014870,0.188958229898162,0.195201275089366,0.0844377151237632,0.0628016341471651
E01014871,0.16849043878893,0.173815017657127,0.126398006635944,0.0492712465903258
E01014872,0.352024593482305,0.350390167761223,0.358325775479439,0.218555412077522
E01014873,0.395706049925799,0.400400228911523,0.281668341971699,0.252932311876819
E01014874,0.365103306070927,0.361288623293487,0.399569817573975,0.229897490356269
E01014875,0.367898880030045,0.36774993406409,0.360814622035666,0.231007283829203
E01014876,0.292626165123151,0.29850774945582,0.239235811229935,0.182137301622218
E01014877,0.325177348922932,0.330006245727428,0.256691791791606,0.202070227753474
E01014878,0.333279761111036,0.331227591718454,0.35186384284795,0.203402358334456
E01014879,0.393771383232991,0.401584073530923,0.285696136176035,0.248850840068457
E01014880,0.374387071809102,0.377368794340838,0.341539895254646,0.232191905126915
E01014881,0.327210648340571,0.325529152880208,0.343692767458271,0.200722468755262
E01014882,0.3502310691968,0.351873494367832,0.332524395479927,0.216246465119371
E01014883,0.400234918885523,0.409313744564255,0.303303095674184,0.255339543685508
E01014884,0.317284837872152,0.327378603949453,0.129162907619398,0.224627909002224
E01014885,0.457005026019013,0.461660248853705,0.330292997688142,0.313990045870471
E01014886,0.35580525100562,0.369466709994386,0.292500706682259,0.255914430585138
E01014887,0.353321219776582,0.359369485840528,0.248356171712417,0.241606080456151
E01014888,0.311343980441879,0.312452843121507,0.290357828378293,0.222375862621034
E01014889,0.331510815914624,0.336470775326855,0.257609729510194,0.251383146261684
E01014890,0.159852112838794,0.165495711394693,0.0474197731385306,0.0622582920629473
E01014891,0.39152396894509,0.404311326722682,0.190711321894713,0.102599891850641
E01014892,0.224218413913578,0.237519605351584,0.180199098502299,0.167062192528119
E01014893,0.242694327834368,0.245864634478312,0.203942089707363,0.18345427754624
E01014894,0.262590239553957,0.267399723383508,0.186255437938159,0.195278331750392
E01014895,0.227313734320463,0.229311197238559,0.205087326670506,0.167797609542625
E01014896,0.182707222291714,0.184990426189903,0.150210919522063,0.135305927259955
E01014897,0.339811169174258,0.362482107517776,0.107710562398022,0.204607640511587
E01014898,0.333207194954067,0.357075214441391,0.17347101131295,0.213543573092613
E01014899,0.357691720570916,0.393421628287048,0.208026719751393,0.224413013882616
E01014900,0.333463823997685,0.365215589431687,0.19109245081345,0.212198349663073
E01014901,0.324327180741683,0.334337226562454,0.155964543739933,0.191446299892723
E01014902,0.362973255218128,0.384773333570428,0.106438221769617,0.220294108322512
E01014903,0.347311528055575,0.364893319904388,0.189044037121697,0.205244710368197
E01014904,0.335326899079702,0.387126621240275,0.170661409285546,0.2198560759465
E01014905,0.363594142149102,0.391824179076428,0.189737626426331,0.240930330993134
E01014906,0.305872865595583,0.361962927371203,0.202245012727939,0.206878473512643
E01014907,0.307882195849722,0.331636937299484,0.223153896478227,0.204836409770927
E01014908,0.295489092799396,0.313202481231622,0.165485179679718,0.209916441112972
E01014909,0.303134492972623,0.325319111490655,0.210588424723376,0.201682237618075
E01014910,0.365302245501564,0.422711161389995,0.140623060016702,0.237567718033743
E01014911,0.379839662158862,0.384521844459303,0.273178255807803,0.262937710006819
E01014912,0.326176950242942,0.329911630340233,0.27478720405817,0.223581398482128
E01014913,0.324111597007914,0.328820834610811,0.228989056240161,0.217946975255951
E01014914,0.291292068655272,0.298844639113656,0.195651629427774,0.194411723998074
E01014915,0.291934014731487,0.313095551695941,0.209320568882071,0.1710374020357
E01014916,0.263227434533815,0.276041764276206,0.183535629421448,0.154167922903609
E01014917,0.296293487117834,0.313539017135878,0.179253216352457,0.17405679099303
E01014918,0.268118453910799,0.281892390478858,0.14315779047076,0.153796654196138
E01014919,0.255468993277984,0.267277119383798,0.167678963529185,0.14050798931793
E01014920,0.284432172072716,0.297270501668674,0.180776220073249,0.160523768908194
E01014921,0.217502827097753,0.227849830008382,0.126074712065767,0.113970524474446
E01014922,0.343659922748795,0.366513493218033,0.137199198564851,0.232894813326369
E01014923,0.37554251924918,0.41759410045222,0.174751683393935,0.252236860552916
E01014924,0.35451855081823,0.390407709309416,0.216162867116153,0.230528713207237
E01014925,0.392229604822898,0.443990126141852,0.13331794659028,0.262950716328679
E01014926,0.32661026118038,0.387286994322893,0.126922439012541,0.226282706517943
E01014927,0.330772837683853,0.370577884323626,0.190625156048951,0.217506388368806
E01014928,0.34833955728656,0.398837415460099,0.139629568445411,0.237164097013802
E01014929,0.246146460500071,0.264443623092583,0.0104161811749905,0.179360766624516
E01014930,0.272562761055936,0.280801653894017,0.0793525275372353,0.146473623222643
E01014931,0.329188437379677,0.346913937491192,0.20746316025116,0.187684495505301
E01014932,0.254825978505659,0.267594090882584,0.156346952820846,0.138900463381584
E01014933,0.281931020707403,0.29115405045145,0.18012948970552,0.150592957957648
E01014934,0.265814472545498,0.27729428785833,0.115623568662875,0.144394856483475
E01014935,0.373776256094488,0.395185981661297,0.205131175045765,0.225030607403056
E01014936,0.279321676746237,0.295177441835853,0.111458817468666,0.138197535033829
E01014937,0.284016259489991,0.299416008559881,0.124331777901754,0.142276384826121
E01014938,0.27546910736944,0.295467788741848,0.0975015799308969,0.143590092127388
E01014939,0.267913148088891,0.286677997291841,0.126924295389781,0.146696942741954
E01014940,0.253691860148973,0.26140987292444,0.102373769838604,0.135048239658534
E01014941,0.310212651867625,0.339343055665059,0.187443757842877,0.18176260688537
E01014942,0.30893678728365,0.341949331731895,0.183857234339434,0.172432783219825
E01014943,0.445664485380453,0.465704372821336,0.164735875158931,0.281063124402669
E01014944,0.378926876938428,0.389639897346883,0.168558002998032,0.244073909768784
E01014945,0.371402885351329,0.395928811876758,0.183482778214174,0.214781156691297
E01014946,0.284385422041513,0.295601250609864,0.237300484139244,0.180433599705532
E01014947,0.393418563398346,0.403493104119027,0.312187209411018,0.243900929725768
E01014948,0.295481226408801,0.310771776157873,0.25919194385353,0.186333355988511
E01014950,0.344701155116509,0.345732857318855,0.325571258295427,0.215276864925846
E01014951,0.275283378070776,0.264342420879334,0.319164403318702,0.17681870353291
E01014953,0.0877440978978936,0.0896448783461967,0.0565391881254782,0.0845011481099045
E01014954,0.090789544910845,0.0913667344397739,0.0851158483409376,0.090789544910845
E01014955,0.362432274960345,0.388319222689271,0.0694263404064371,0.250646415675388
E01014956,0.421074277533742,0.462633259822011,0.101252352526242,0.289890534818154
E01014957,0.426874669295628,0.459298031225973,0.0939958272743905,0.294801299532235
E01014958,0.349222430839486,0.414302356757441,0.107223362755873,0.242909466973203
E01014959,0.338550390524415,0.358496638873358,0.178225136672317,0.21469389701636
E01014960,0.344826746443911,0.376012526896251,0.180628351131032,0.226199640052927
E01014961,0.311118304942226,0.356344069016313,0.142416699690253,0.202446120008009
E01014962,0.243442904864025,0.248495411080324,0.10177061167938,0.201639096676649
E01014963,0.295511815227832,0.313030693821082,0.0723541589857337,0.220072884432838
E01014964,0.285471257822717,0.292749263712534,0.201833118846823,0.167018075334164
E01014965,0.289581505646443,0.303091644897099,0.159111000985474,0.170792133149564
E01014967,0.292313636763575,0.298553234245575,0.183365544121665,0.186811545087746
E01014968,0.297285115672644,0.324550101655568,0.205358929637458,0.183213290445421
E01014969,0.286811799655383,0.296951147983098,0.169635477262527,0.182150616906169
E01014972,0.330597078231134,0.353265811090208,0.159165501483653,0.182870730861948
E01014973,0.377839166420874,0.433220030250372,0.156117357170402,0.2535976446961
E01014974,0.369069779899919,0.416157973506031,0.182251548342531,0.242820249264604
E01014975,0.365074476355618,0.409636089831584,0.190561361864272,0.238798958962323
E01014976,0.366974484571101,0.428372434727432,0.172988856454618,0.244703961717697
E01014977,0.313830447886917,0.390599361516116,0.207520570003221,0.201533840648963
E01014978,0.318440632583599,0.319490930726542,0.355993307599839,0.206498958187947
E01014979,0.353867288882537,0.354383864406378,0.342718842367789,0.224495662875105
E01014980,0.315654255200055,0.318203440178601,0.2784709108981,0.200890202484526
E01014982,0.400851587418431,0.413204450557292,0.291136794140994,0.249102904602513
E01014983,0.436292792113961,0.452031161381137,0.360964409996385,0.276765967703035
E01014984,0.439928340091866,0.460508185799986,0.304454366412296,0.282566333699377
E01014985,0.383999479623078,0.38381113189187,0.395702081880135,0.261807323729397
E01014986,0.401203780283681,0.39813360932094,0.41262186235313,0.262288968698159
E01014987,0.359566727727275,0.362588171436648,0.267436956172502,0.244179300247844
E01014988,0.399670227864006,0.405414716679957,0.309244567874059,0.27692239202718
E01014989,0.401355670684318,0.404106469207634,0.381774717650837,0.278861864507384
E01014990,0.440494469051299,0.44676936173144,0.368297253361875,0.309125477470044
E01014991,0.425333169355386,0.438329142697959,0.371736915146272,0.298518421663479
E01014992,0.391224480848358,0.403586602922817,0.236666124123587,0.281764829669501
E01014993,0.345046758042043,0.358200144401865,0.0943027130345757,0.262640711403025
E01014994,0.2790833009923,0.285654088284076,0.195550694352538,0.187220460258431
E01014995,0.330692400373973,0.33671245685779,0.252119454927507,0.225350845515352
E01014996,0.3434123820243,0.366686498296282,0.110639903762602,0.207526425734722
E01014998,0.332531419091512,0.357915877493045,0.189121958107625,0.212487487023691
E01014999,0.30332895728003,0.318228087287345,0.0956643435053629,0.19459402949828
E01015000,0.384780340429726,0.401619054038932,0.190095024787994,0.2413617667648
E01015001,0.334478991634858,0.361327131205051,0.079607461945509,0.210661790299225
E01015002,0.397354078766176,0.429270365147772,0.165104551170374,0.260630864451492
E01015003,0.29325904748034,0.311263195120168,0.153080112469504,0.180392219025781
E01015004,0.327048366917779,0.352015430126089,0.139145843983642,0.214084993006769
E01015005,0.319607872987982,0.348523543426503,0.188907857722846,0.200382347468047
E01015006,0.306585135521155,0.335504945136735,0.156198036083217,0.196120224428475
E01015007,0.326299770958946,0.35601612623053,0.213112483827539,0.20955607770489
E01015008,0.352825644498092,0.385002830059587,0.156416488877772,0.23422490691508
E01015009,0.297763067450949,0.299734561154716,0.281515745903612,0.221087117806559
E01015010,0.258633880267401,0.26327737443947,0.224848107007124,0.193169945599028
E01015011,0.286629609032845,0.279790058053657,0.312000182305379,0.212124452669843
E01015012,0.328427797918642,0.334226239397205,0.278644773956302,0.243228856541121
E01015013,0.260100511083426,0.263822245535316,0.216074479506869,0.193592542470738
E01015014,0.259711895196596,0.268603786851366,0.176459102631777,0.153510179459922
E01015015,0.280092016928302,0.285581814167855,0.209526620522084,0.18288866891888
E01015016,0.246905537101667,0.24645993707814,0.238867678883342,0.161393243586202
E01015017,0.327826055096333,0.318547824517248,0.373628644092803,0.236017477418676
E01015018,0.290947799553655,0.29037496502007,0.299869613793541,0.209232740028641
E01015019,0.259310400331847,0.270376045665462,0.207212304197823,0.195521108581635
E01015020,0.300016508476599,0.298140816712812,0.298373977866394,0.218817296605339
E01015021,0.292101247904619,0.295090868363734,0.272336807703367,0.20063904419036
E01015022,0.29577223761256,0.305112657631076,0.212524889661863,0.211721632765037
E01015023,0.184351204827874,0.171001927178451,0.227109210250485,0.145809177673276
E01015024,0.0956318268357999,0.103147147032966,0.0508396648933885,0.0670547698207676
E01015025,0.280978582713374,0.287690838387216,0.201490334421612,0.266286470602286
E01015026,0.0907837632472594,0.102273996312513,0.0706607363403754,0.0614302241987404
E01015027,0.266957747385111,0.269097648681177,0.257321397385475,0.240706458068709
E01015028,0.0920045482300787,0.0962341390182686,0.0867206415420084,0.0617186569809606
E01015029,0.274476582146719,0.265316643236983,0.334029217689829,0.225019005112449
E01015030,0.130657250444592,0.104804814911689,0.16921476708901,0.0966772839229184
E01015031,0.313835155944947,0.326881653177515,0.279356019599169,0.247723500716006
E01015032,0.33051664710306,0.299505500091822,0.36138701344302,0.25857626634761
E01015033,0.279640554675567,0.279954259707711,0.278737731305895,0.224596458034723
E01015034,0.305437425404574,0.308890779518224,0.285310595186838,0.238285654584069
E01015035,0.290903218159848,0.289346343479922,0.305179097328752,0.228550370248846
E01015036,0.277979140551664,0.28947416638844,0.234991913258366,0.217479183019574
E01015037,0.28762053697107,0.295679352039252,0.256348759720841,0.227010296869483
E01015038,0.201002938095129,0.211081095633305,0.138442460251843,0.158499353991064
E01015039,0.202798289082934,0.176239149030974,0.263129123699676,0.15349703618981
E01015040,0.215369567468136,0.206431258230181,0.227517493289798,0.161876164720211
E01015041,0.184945381136578,0.177064586982358,0.198714460548484,0.13693291340674
E01015042,0.193342791663983,0.19790364009997,0.179949362264852,0.140174318581682
E01015043,0.216604571149365,0.191799425080353,0.239483822016725,0.152879330826816
E01015044,0.221662941043766,0.212416409487464,0.238063107633812,0.156238077377759
E01015045,0.223255156197825,0.189628591762874,0.269621365957795,0.154910698714937
E01015046,0.192745829555481,0.163700968470079,0.233156871158418,0.137289526956514
E01015047,0.16310604767383,0.152082572683453,0.177395122569081,0.119458773227918
E01015048,0.173038133781224,0.158834533589265,0.200753988145797,0.125981813425487
E01015049,0.325419157651741,0.337856123746116,0.27063122483048,0.251257654606226
E01015050,0.328887919920257,0.312421684478438,0.349083726685956,0.257948022729838
E01015051,0.274903274721312,0.284063417664946,0.239947140855244,0.212538120357971
E01015052,0.307487935428485,0.294729729033542,0.317442618944858,0.240292388639375
E01015053,0.299765646083962,0.290436200882332,0.307199129297018,0.234882829831349
E01015054,0.307779314099418,0.265304641378827,0.337664723931903,0.241984866124708
E01015055,0.212558235689907,0.210526122593608,0.219958010878377,0.170174897600841
E01015056,0.281774396733051,0.274571337174607,0.300899947231627,0.22332470896015
E01015057,0.243133061444723,0.249171779129416,0.224754368621126,0.193261306710639
E01015058,0.235945296695584,0.251024810629618,0.201673059962765,0.187188102105623
E01015059,0.284630128110513,0.294984066075112,0.238712413218983,0.224886158160605
E01015060,0.256964489521281,0.277810517735674,0.198290887385289,0.203937235076971
E01015061,0.284532513101228,0.311936323004184,0.238897779230448,0.22504505450602
E01015062,0.294848781120044,0.297595595900912,0.280981613044441,0.23151552678558
E01015063,0.24607712536554,0.251648124639204,0.230672463734355,0.19506317294895
E01015064,0.295827713171764,0.300866901990423,0.270794215514005,0.239836217284148
E01015065,0.207264526121507,0.211078244391724,0.179219089344612,0.165675496763404
E01015066,0.177844349048952,0.178538020232654,0.173016404870663,0.138266809203947
E01015067,0.223527734439969,0.225763502161359,0.209835015551213,0.177463470261384
E01015068,0.177519157446436,0.179751878918026,0.149948219899095,0.140792525932693
E01015069,0.268376208706382,0.260679492950028,0.289015961212246,0.210470665342786
E01015070,0.211119958412103,0.227146494358312,0.142988223699697,0.176046571650644
E01015071,0.33186614031708,0.328429575610677,0.347896838361076,0.271238855213333
E01015072,0.224956009076197,0.230706812850789,0.210269716463068,0.168524442308242
E01015073,0.139295144032579,0.150414912007221,0.102568660656788,0.106219178678702
E01015074,0.19571742948336,0.210139093108073,0.163669666453963,0.146685705813891
E01015075,0.191304686839224,0.177716194131436,0.224460854350384,0.149238651253259
E01015076,0.160946355968205,0.159248341186931,0.166153664173453,0.130158358020704
E01015077,0.22789138586636,0.240789360600914,0.188450522590163,0.171157552204515
E01015078,0.210331542615325,0.219284686617785,0.186694824727594,0.160165221941342
E01015079,0.218278574725365,0.233732724739892,0.158785668872993,0.164091440163454
E01015080,0.199372680720374,0.192122069475097,0.221618692103982,0.15120298436874
E01015081,0.153913737644299,0.178843762046314,0.0827087152741294,0.122852513090666
E01015082,0.0605799758125492,0.0706520301672605,0.0407860611305161,0.051275510134183
E01015083,0.0790986462518794,0.0892615715482135,0.0590491153463465,0.0650973548282321
E01015084,0.139684053926353,0.152811039359215,0.0853498119028417,0.113635653569247
E01015085,0.157183130629109,0.165718496224167,0.123032754128639,0.130044482706114
E01015086,0.22071642945526,0.211281172891135,0.24046436752406,0.182954137987172
E01015087,0.123036925460133,0.146524762320426,0.0541913978986652,0.105110315281919
E01015088,0.169155273881919,0.177333661980465,0.154871586282697,0.143032750976245
E01015089,0.173519620170238,0.18371937602384,0.148164627723426,0.143089338878772
E01015090,0.170423131948009,0.158977298471035,0.28642005036399,0.167494222707147
E01015091,0.152569677098269,0.163278741996599,0.0949495031368305,0.141574912091842
E01015092,0.265264174918685,0.255268994606698,0.31294848338163,0.246518644513065
E01015093,0.150927132484935,0.116759653110937,0.248400746647757,0.145029348243456
E01015094,0.132442304466998,0.108350027534045,0.234041258919388,0.118067498562942
E01015095,0.186955364857776,0.176305185681403,0.222607780521367,0.155485770972778
E01015096,0.191018162073229,0.17546533805452,0.227746600485359,0.160436458097479
E01015097,0.298297993117828,0.3001425895983,0.272699199921436,0.271040976332729
E01015098,0.317085454340688,0.333186307760233,0.25480820512691,0.244751073530595
E01015099,0.289976919141794,0.310920179761466,0.198397997948733,0.223321623023907
E01015100,0.296502874066758,0.305597092596495,0.264013210020239,0.22901441698275
E01015101,0.280443841761789,0.283899597084311,0.272647909630008,0.218069715654029
E01015102,0.264942204652279,0.264014274322169,0.277313224833994,0.199290736969335
E01015103,0.312975180881187,0.304661803952884,0.351029717352068,0.240256821958686
E01015104,0.237527122312004,0.245889158406423,0.165342561300381,0.17720809787239
E01015105,0.299739232360886,0.308519236659267,0.242510536089859,0.231071274400645
E01015106,0.25752471786605,0.249181479582039,0.265949146230494,0.192195617772303
E01015107,0.237162311811602,0.24327845089002,0.193387182182492,0.226376170379495
E01015108,0.2856590921107,0.29223883209832,0.224720504516412,0.265556381031894
E01015109,0.265679741650364,0.273798586669084,0.220991955003048,0.251721347197704
E01015110,0.232558471615233,0.236542838839138,0.181481549060081,0.220572189280089
E01015111,0.249496157992857,0.255714260206744,0.204816747560239,0.236874578052068
E01015112,0.290193631030624,0.298690104463862,0.220493955526231,0.248907813521468
E01015113,0.237723526844544,0.242452838325451,0.189057977258908,0.2013139514829
E01015114,0.311533044545745,0.32373057759981,0.236277266883983,0.269452204752052
E01015115,0.28157436884654,0.304421329205454,0.204551525525347,0.251951494343211
E01015116,0.258361833732573,0.271687971359074,0.17767709306845,0.236917943772794
E01015117,0.256610670320576,0.270570349724521,0.177766541936329,0.239638599205143
E01015118,0.283959145017654,0.27865855522434,0.315243721856111,0.236803783451133
E01015119,0.250503333269171,0.256733009024628,0.135250877787671,0.23297607113732
E01015120,0.264630396944791,0.271692042626571,0.211113797645858,0.227803844840438
E01015121,0.255244238959984,0.263702322682008,0.19862280938438,0.22365016144958
E01015122,0.283613556254291,0.284631933950489,0.280624019342376,0.241316576221203
